,store,item,sales,day
,3,1,14,Monday
,3,1,18,Tuesday
,3,1,23,Wednesday
,3,1,13,Thursday
,3,1,14,Friday
,3,1,22,Saturday
,3,1,23,Sunday
,3,1,17,Monday
,3,1,18,Tuesday
,3,1,13,Wednesday
,3,1,21,Thursday
,3,1,14,Friday
,3,1,18,Saturday
,3,1,21,Sunday
,3,1,18,Monday
,3,1,18,Tuesday
,3,1,25,Wednesday
,3,1,15,Thursday
,3,1,19,Friday
,3,1,21,Saturday
,3,1,25,Sunday
,3,1,7,Monday
,3,1,16,Tuesday
,3,1,14,Wednesday
,3,1,19,Thursday
,3,1,21,Friday
,3,1,22,Saturday
,3,1,22,Sunday
,3,1,15,Monday
,3,1,21,Tuesday
,3,1,16,Wednesday
,3,1,23,Thursday
,3,1,28,Saturday
,3,1,38,Sunday
,3,1,8,Monday
,3,1,22,Tuesday
,3,1,24,Wednesday
,3,1,27,Thursday
,3,1,31,Friday
,3,1,40,Saturday
,3,1,32,Sunday
,3,1,20,Monday
,3,1,30,Tuesday
,3,1,26,Wednesday
,3,1,22,Thursday
,3,1,31,Friday
,3,1,35,Saturday
,3,1,31,Sunday
,3,1,19,Monday
,3,1,28,Tuesday
,3,1,25,Wednesday
,3,1,24,Thursday
,3,1,37,Friday
,3,1,26,Saturday
,3,1,22,Sunday
,3,1,21,Monday
,3,1,21,Tuesday
,3,1,28,Wednesday
,3,1,30,Thursday
,3,1,29,Friday
,3,1,30,Saturday
,3,1,20,Sunday
,3,1,22,Monday
,3,1,32,Tuesday
,3,1,31,Wednesday
,3,1,27,Thursday
,3,1,25,Friday
,3,1,33,Saturday
,3,1,45,Sunday
,3,1,14,Monday
,3,1,25,Tuesday
,3,1,24,Wednesday
,3,1,34,Thursday
,3,1,24,Friday
,3,1,30,Saturday
,3,1,25,Sunday
,3,1,23,Monday
,3,1,27,Tuesday
,3,1,18,Wednesday
,3,1,35,Thursday
,3,1,21,Friday
,3,1,27,Saturday
,3,1,46,Sunday
,3,1,26,Monday
,3,1,23,Tuesday
,3,1,22,Wednesday
,3,1,35,Thursday
,3,1,23,Friday
,3,1,27,Saturday
,3,1,37,Sunday
,3,1,21,Monday
,3,1,37,Tuesday
,3,1,25,Wednesday
,3,1,19,Thursday
,3,1,15,Friday
,3,1,23,Saturday
,3,1,30,Sunday
,3,1,25,Monday
,3,1,14,Tuesday
,3,1,16,Wednesday
,3,1,23,Thursday
,3,1,21,Friday
,3,1,37,Saturday
,3,1,23,Sunday
,3,1,24,Monday
,3,1,14,Tuesday
,3,1,17,Wednesday
,3,1,24,Thursday
,3,1,25,Friday
,3,1,24,Saturday
,3,1,23,Sunday
,3,1,21,Monday
,3,1,26,Tuesday
,3,1,24,Wednesday
,3,1,21,Thursday
,3,1,18,Friday
,3,1,26,Saturday
,3,1,24,Sunday
,3,1,11,Monday
,3,1,22,Tuesday
,3,1,15,Wednesday
,3,1,19,Thursday
,3,1,21,Friday
,3,1,26,Saturday
,3,1,42,Sunday
,3,1,18,Monday
,3,1,21,Tuesday
,3,1,29,Wednesday
,3,1,31,Thursday
,3,1,26,Friday
,3,1,32,Saturday
,3,1,46,Sunday
,3,1,25,Monday
,3,1,20,Tuesday
,3,1,26,Wednesday
,3,1,27,Thursday
,3,1,29,Friday
,3,1,31,Saturday
,3,1,23,Sunday
,3,1,19,Monday
,3,1,27,Tuesday
,3,1,20,Wednesday
,3,1,27,Thursday
,3,1,30,Friday
,3,1,36,Saturday
,3,1,44,Sunday
,3,1,24,Monday
,3,1,28,Tuesday
,3,1,23,Wednesday
,3,1,22,Thursday
,3,1,30,Friday
,3,1,34,Saturday
,3,1,39,Sunday
,3,1,29,Monday
,3,1,26,Tuesday
,3,1,24,Wednesday
,3,1,29,Thursday
,3,1,32,Friday
,3,1,41,Saturday
,3,1,32,Sunday
,3,1,22,Monday
,3,1,27,Tuesday
,3,1,31,Wednesday
,3,1,33,Thursday
,3,1,23,Friday
,3,1,34,Saturday
,3,1,27,Sunday
,3,1,24,Monday
,3,1,26,Tuesday
,3,1,33,Wednesday
,3,1,27,Thursday
,3,1,34,Friday
,3,1,30,Saturday
,3,1,34,Sunday
,3,1,33,Monday
,3,1,32,Tuesday
,3,1,27,Wednesday
,3,1,23,Thursday
,3,1,31,Friday
,3,1,29,Saturday
,3,1,30,Sunday
,3,1,27,Monday
,3,1,24,Tuesday
,3,1,32,Wednesday
,3,1,27,Thursday
,3,1,19,Friday
,3,1,31,Saturday
,3,1,26,Sunday
,3,1,17,Monday
,3,1,21,Tuesday
,3,1,28,Wednesday
,3,1,17,Thursday
,3,1,26,Friday
,3,1,29,Saturday
,3,1,28,Sunday
,3,1,19,Monday
,3,1,18,Tuesday
,3,1,26,Wednesday
,3,1,31,Thursday
,3,1,20,Friday
,3,1,32,Saturday
,3,1,19,Sunday
,3,1,21,Monday
,3,1,19,Tuesday
,3,1,24,Wednesday
,3,1,29,Thursday
,3,1,22,Friday
,3,1,27,Saturday
,3,1,27,Sunday
,3,1,13,Monday
,3,1,16,Tuesday
,3,1,16,Wednesday
,3,1,17,Thursday
,3,1,21,Friday
,3,1,31,Saturday
,3,1,19,Sunday
,4,1,16,Tuesday
,4,1,19,Wednesday
,4,1,23,Thursday
,4,1,12,Friday
,4,1,17,Saturday
,4,1,13,Sunday
,4,1,8,Monday
,4,1,19,Tuesday
,4,1,21,Wednesday
,4,1,18,Thursday
,4,1,22,Friday
,4,1,25,Saturday
,4,1,16,Sunday
,4,1,18,Monday
,4,1,23,Tuesday
,4,1,17,Wednesday
,4,1,11,Thursday
,4,1,24,Friday
,4,1,22,Saturday
,4,1,19,Sunday
,4,1,12,Monday
,4,1,11,Tuesday
,4,1,21,Wednesday
,4,1,9,Thursday
,4,1,21,Friday
,4,1,28,Saturday
,4,1,20,Sunday
,4,1,9,Monday
,4,1,14,Tuesday
,4,1,13,Wednesday
,4,1,16,Thursday
,4,1,18,Friday
,4,1,18,Saturday
,4,1,19,Sunday
,4,1,21,Monday
,4,1,18,Tuesday
,4,1,18,Wednesday
,4,1,21,Thursday
,4,1,28,Friday
,4,1,26,Saturday
,4,1,15,Sunday
,4,1,25,Monday
,4,1,14,Tuesday
,4,1,20,Wednesday
,4,1,22,Thursday
,4,1,30,Friday
,4,1,16,Saturday
,4,1,26,Sunday
,4,1,24,Monday
,4,1,14,Tuesday
,4,1,22,Wednesday
,4,1,19,Thursday
,4,1,17,Friday
,4,1,25,Saturday
,4,1,22,Sunday
,4,1,13,Monday
,4,1,17,Tuesday
,4,1,19,Wednesday
,4,1,23,Thursday
,4,1,19,Friday
,4,1,21,Saturday
,4,1,22,Sunday
,4,1,13,Monday
,4,1,23,Tuesday
,4,1,18,Wednesday
,4,1,20,Thursday
,4,1,16,Friday
,4,1,15,Saturday
,4,1,15,Sunday
,4,1,8,Monday
,4,1,11,Tuesday
,4,1,16,Wednesday
,4,1,13,Thursday
,4,1,15,Friday
,4,1,15,Saturday
,4,1,15,Sunday
,4,1,10,Monday
,4,1,10,Tuesday
,4,1,13,Wednesday
,4,1,18,Thursday
,4,1,14,Friday
,4,1,14,Saturday
,4,1,17,Sunday
,4,1,13,Monday
,4,1,14,Tuesday
,4,1,15,Wednesday
,4,1,15,Thursday
,4,1,17,Friday
,4,1,13,Saturday
,4,1,13,Sunday
,4,1,7,Monday
,4,1,17,Tuesday
,4,1,18,Wednesday
,4,1,26,Thursday
,4,1,22,Friday
,4,1,21,Saturday
,4,1,23,Sunday
,4,1,10,Monday
,4,1,26,Tuesday
,4,1,21,Wednesday
,4,1,20,Thursday
,4,1,21,Friday
,4,1,18,Saturday
,4,1,29,Sunday
,4,1,26,Monday
,4,1,26,Tuesday
,4,1,18,Wednesday
,4,1,21,Thursday
,4,1,17,Friday
,4,1,26,Saturday
,4,1,19,Sunday
,4,1,12,Monday
,4,1,19,Tuesday
,4,1,24,Wednesday
,4,1,24,Thursday
,4,1,22,Friday
,4,1,23,Saturday
,4,1,22,Sunday
,4,1,13,Monday
,4,1,21,Tuesday
,4,1,23,Wednesday
,4,1,16,Thursday
,4,1,22,Friday
,4,1,29,Saturday
,4,1,21,Sunday
,4,1,30,Monday
,4,1,19,Tuesday
,4,1,16,Wednesday
,4,1,37,Thursday
,4,1,28,Friday
,4,1,25,Saturday
,4,1,27,Sunday
,4,1,19,Monday
,4,1,19,Tuesday
,4,1,23,Wednesday
,4,1,22,Thursday
,4,1,25,Friday
,4,1,22,Saturday
,4,1,33,Sunday
,4,1,14,Monday
,4,1,28,Tuesday
,4,1,18,Wednesday
,4,1,21,Thursday
,4,1,22,Friday
,4,1,31,Saturday
,4,1,21,Sunday
,4,1,20,Monday
,4,1,18,Tuesday
,4,1,22,Wednesday
,4,1,25,Thursday
,4,1,20,Friday
,4,1,28,Saturday
,4,1,20,Sunday
,4,1,14,Monday
,4,1,18,Tuesday
,4,1,16,Wednesday
,4,1,16,Thursday
,4,1,27,Friday
,4,1,18,Saturday
,4,1,21,Sunday
,4,1,17,Monday
,4,1,11,Tuesday
,4,1,14,Wednesday
,4,1,21,Thursday
,4,1,19,Friday
,4,1,17,Saturday
,4,1,18,Sunday
,4,1,11,Monday
,4,1,13,Tuesday
,4,1,18,Wednesday
,4,1,18,Thursday
,4,1,16,Friday
,4,1,23,Saturday
,4,1,17,Sunday
,4,1,7,Monday
,4,1,21,Tuesday
,4,1,18,Wednesday
,4,1,18,Thursday
,4,1,11,Friday
,4,1,21,Saturday
,4,1,17,Sunday
,4,1,12,Monday
,4,1,12,Tuesday
,4,1,18,Wednesday
,4,1,28,Thursday
,4,1,26,Friday
,4,1,25,Saturday
,4,1,28,Sunday
,4,1,14,Monday
,4,1,24,Tuesday
,4,1,23,Wednesday
,4,1,37,Thursday
,4,1,17,Friday
,4,1,26,Saturday
,4,1,33,Sunday
,4,1,16,Monday
,4,1,27,Tuesday
,4,1,16,Wednesday
,4,1,24,Thursday
,4,1,21,Friday
,4,1,21,Saturday
,4,1,23,Sunday
,4,1,12,Monday
,4,1,19,Tuesday
,4,1,22,Wednesday
,4,1,24,Thursday
,4,1,26,Friday
,4,1,31,Saturday
,4,1,32,Sunday
,4,1,18,Monday
,4,1,23,Tuesday
,4,1,19,Wednesday
,4,1,26,Thursday
,4,1,21,Friday
,4,1,27,Saturday
,4,1,31,Sunday
,4,1,20,Monday
,4,1,20,Tuesday
,4,1,27,Wednesday
,4,1,20,Thursday
,4,1,28,Friday
,4,1,22,Saturday
,4,1,24,Sunday
,4,1,15,Monday
,4,1,19,Tuesday
,4,1,25,Wednesday
,4,1,33,Thursday
,4,1,26,Friday
,4,1,28,Saturday
,4,1,28,Sunday
,4,1,27,Monday
,4,1,19,Tuesday
,4,1,28,Wednesday
,4,1,22,Thursday
,4,1,26,Friday
,4,1,26,Saturday
,4,1,40,Sunday
,4,1,22,Monday
,4,1,25,Tuesday
,4,1,23,Wednesday
,4,1,23,Thursday
,4,1,26,Friday
,4,1,27,Saturday
,4,1,29,Sunday
,4,1,14,Monday
,4,1,11,Tuesday
,4,1,13,Wednesday
,4,1,17,Thursday
,4,1,7,Friday
,4,1,18,Saturday
,4,1,21,Sunday
,4,1,14,Monday
,4,1,13,Tuesday
,4,1,13,Wednesday
,4,1,13,Thursday
,4,1,21,Friday
,4,1,17,Saturday
,4,1,26,Sunday
,4,1,6,Monday
,4,1,19,Tuesday
,4,1,13,Wednesday
,4,1,11,Thursday
,4,1,26,Friday
,4,1,17,Saturday
,4,1,7,Sunday
,4,1,22,Monday
,4,1,14,Tuesday
,4,1,19,Wednesday
,4,1,14,Thursday
,4,1,21,Friday
,4,1,11,Saturday
,4,1,22,Sunday
,4,1,10,Monday
,4,1,14,Tuesday
,4,1,17,Wednesday
,4,1,28,Thursday
,4,1,22,Saturday
,4,1,24,Sunday
,4,1,20,Monday
,4,1,29,Tuesday
,4,1,24,Wednesday
,4,1,26,Thursday
,4,1,25,Friday
,4,1,37,Saturday
,4,1,30,Sunday
,4,1,19,Monday
,4,1,32,Tuesday
,4,1,18,Wednesday
,4,1,31,Thursday
,4,1,28,Friday
,4,1,30,Saturday
,4,1,29,Sunday
,4,1,15,Monday
,4,1,27,Tuesday
,4,1,16,Wednesday
,4,1,22,Thursday
,4,1,30,Friday
,4,1,19,Saturday
,4,1,25,Sunday
,4,1,28,Monday
,4,1,31,Tuesday
,4,1,24,Wednesday
,4,1,16,Thursday
,4,1,24,Friday
,4,1,40,Saturday
,4,1,22,Sunday
,4,1,17,Monday
,4,1,27,Tuesday
,4,1,25,Wednesday
,4,1,19,Thursday
,4,1,34,Friday
,4,1,26,Saturday
,4,1,28,Sunday
,4,1,12,Monday
,4,1,18,Tuesday
,4,1,23,Wednesday
,4,1,29,Thursday
,4,1,31,Friday
,4,1,21,Saturday
,4,1,25,Sunday
,4,1,24,Monday
,4,1,30,Tuesday
,4,1,25,Wednesday
,4,1,19,Thursday
,4,1,23,Friday
,4,1,29,Saturday
,4,1,22,Sunday
,4,1,31,Monday
,4,1,21,Tuesday
,4,1,18,Wednesday
,4,1,24,Thursday
,4,1,22,Friday
,4,1,34,Saturday
,4,1,18,Sunday
,4,1,23,Monday
,4,1,24,Tuesday
,4,1,19,Wednesday
,4,1,16,Thursday
,4,1,18,Friday
,4,1,19,Saturday
,4,1,26,Sunday
,4,1,22,Monday
,4,1,13,Tuesday
,4,1,19,Wednesday
,4,1,27,Thursday
,4,1,33,Friday
,4,1,15,Saturday
,4,1,22,Sunday
,4,1,15,Monday
,4,1,15,Tuesday
,4,1,15,Wednesday
,4,1,15,Thursday
,4,1,28,Friday
,4,1,22,Saturday
,4,1,24,Sunday
,4,1,12,Monday
,4,1,19,Tuesday
,4,1,17,Wednesday
,4,1,19,Thursday
,4,1,16,Friday
,4,1,13,Saturday
,4,1,32,Sunday
,4,1,21,Monday
,4,1,17,Tuesday
,4,1,22,Wednesday
,4,1,10,Thursday
,4,1,21,Friday
,4,1,15,Saturday
,4,1,32,Sunday
,4,1,23,Monday
,4,1,35,Tuesday
,4,1,26,Wednesday
,4,1,25,Thursday
,4,1,36,Friday
,4,1,25,Saturday
,4,1,39,Sunday
,4,1,23,Monday
,4,1,17,Tuesday
,4,1,35,Wednesday
,4,1,18,Thursday
,4,1,27,Friday
,4,1,30,Saturday
,4,1,25,Sunday
,4,1,9,Monday
,4,1,21,Tuesday
,4,1,32,Wednesday
,4,1,31,Thursday
,4,1,34,Friday
,4,1,34,Saturday
,4,1,27,Sunday
,4,1,14,Monday
,4,1,19,Tuesday
,4,1,22,Wednesday
,4,1,17,Thursday
,4,1,18,Friday
,4,1,21,Saturday
,4,1,25,Sunday
,4,1,17,Monday
,4,1,13,Tuesday
,4,1,27,Wednesday
,4,1,25,Thursday
,4,1,30,Friday
,4,1,38,Saturday
,4,1,31,Sunday
,4,1,22,Monday
,4,1,20,Tuesday
,4,1,25,Wednesday
,4,1,23,Thursday
,4,1,29,Friday
,4,1,34,Saturday
,4,1,30,Sunday
,4,1,18,Monday
,4,1,21,Tuesday
,4,1,16,Wednesday
,4,1,25,Thursday
,4,1,33,Friday
,4,1,39,Saturday
,4,1,29,Sunday
,4,1,24,Monday
,4,1,27,Tuesday
,4,1,26,Wednesday
,4,1,26,Thursday
,4,1,33,Friday
,4,1,32,Saturday
,4,1,33,Sunday
,4,1,17,Monday
,4,1,25,Tuesday
,4,1,20,Wednesday
,4,1,30,Thursday
,4,1,17,Friday
,4,1,29,Saturday
,4,1,19,Sunday
,4,1,11,Monday
,4,1,12,Tuesday
,4,1,17,Wednesday
,4,1,25,Thursday
,4,1,22,Friday
,4,1,24,Saturday
,4,1,27,Sunday
,4,1,18,Monday
,4,1,22,Tuesday
,4,1,12,Wednesday
,4,1,29,Thursday
,4,1,25,Friday
,4,1,21,Saturday
,4,1,18,Sunday
,4,1,18,Monday
,4,1,19,Tuesday
,4,1,17,Wednesday
,4,1,17,Thursday
,4,1,22,Friday
,4,1,23,Saturday
,4,1,25,Sunday
,4,1,16,Monday
,4,1,18,Tuesday
,4,1,15,Wednesday
,4,1,26,Thursday
,4,1,28,Friday
,4,1,21,Saturday
,4,1,23,Sunday
,5,1,13,Tuesday
,5,1,11,Wednesday
,5,1,10,Thursday
,5,1,18,Friday
,5,1,29,Saturday
,5,1,17,Sunday
,5,1,16,Monday
,5,1,12,Tuesday
,5,1,18,Wednesday
,5,1,18,Thursday
,5,1,15,Friday
,5,1,16,Saturday
,5,1,16,Sunday
,5,1,10,Monday
,5,1,16,Tuesday
,5,1,13,Wednesday
,5,1,19,Thursday
,5,1,15,Friday
,5,1,12,Saturday
,5,1,17,Sunday
,5,1,5,Monday
,5,1,12,Tuesday
,5,1,16,Wednesday
,5,1,10,Thursday
,5,1,16,Friday
,5,1,14,Saturday
,5,1,12,Sunday
,5,1,7,Monday
,5,1,10,Tuesday
,5,1,17,Wednesday
,5,1,11,Thursday
,5,1,21,Friday
,5,1,24,Saturday
,5,1,12,Sunday
,5,1,13,Monday
,5,1,9,Tuesday
,5,1,14,Wednesday
,5,1,12,Thursday
,5,1,17,Friday
,5,1,22,Saturday
,5,1,16,Sunday
,5,1,14,Monday
,5,1,20,Tuesday
,5,1,19,Wednesday
,5,1,12,Thursday
,5,1,9,Friday
,5,1,20,Saturday
,5,1,13,Sunday
,5,1,7,Monday
,5,1,15,Tuesday
,5,1,11,Wednesday
,5,1,18,Thursday
,5,1,18,Friday
,5,1,11,Saturday
,5,1,20,Sunday
,5,1,10,Monday
,5,1,13,Tuesday
,5,1,11,Wednesday
,5,1,16,Thursday
,5,1,22,Friday
,5,1,14,Saturday
,5,1,11,Sunday
,5,1,10,Monday
,5,1,9,Tuesday
,5,1,10,Wednesday
,5,1,7,Thursday
,5,1,15,Friday
,5,1,13,Saturday
,5,1,10,Sunday
,5,1,7,Monday
,5,1,8,Tuesday
,5,1,9,Wednesday
,5,1,7,Thursday
,5,1,15,Friday
,5,1,13,Saturday
,5,1,11,Sunday
,5,1,8,Monday
,5,1,11,Tuesday
,5,1,11,Wednesday
,5,1,10,Thursday
,5,1,6,Friday
,5,1,10,Saturday
,5,1,13,Sunday
,5,1,9,Monday
,5,1,9,Tuesday
,5,1,13,Wednesday
,5,1,8,Thursday
,5,1,13,Friday
,5,1,16,Saturday
,5,1,16,Sunday
,5,1,6,Monday
,5,1,14,Tuesday
,5,1,15,Wednesday
,5,1,16,Thursday
,5,1,16,Friday
,5,1,19,Saturday
,5,1,13,Sunday
,5,1,13,Monday
,5,1,17,Tuesday
,5,1,15,Wednesday
,5,1,14,Thursday
,5,1,16,Friday
,5,1,22,Saturday
,5,1,23,Sunday
,5,1,17,Monday
,5,1,12,Tuesday
,5,1,10,Wednesday
,5,1,17,Thursday
,5,1,14,Friday
,5,1,20,Saturday
,5,1,16,Sunday
,5,1,8,Monday
,5,1,6,Tuesday
,5,1,9,Wednesday
,5,1,22,Thursday
,5,1,20,Friday
,5,1,14,Saturday
,5,1,30,Sunday
,5,1,12,Monday
,5,1,18,Tuesday
,5,1,10,Wednesday
,5,1,22,Thursday
,5,1,17,Friday
,5,1,16,Saturday
,5,1,16,Sunday
,5,1,11,Monday
,5,1,15,Tuesday
,5,1,18,Wednesday
,5,1,23,Thursday
,5,1,14,Friday
,5,1,20,Saturday
,5,1,15,Sunday
,5,1,11,Monday
,5,1,28,Tuesday
,5,1,17,Wednesday
,5,1,12,Thursday
,5,1,12,Friday
,5,1,18,Saturday
,5,1,17,Sunday
,5,1,13,Monday
,5,1,13,Tuesday
,5,1,21,Wednesday
,5,1,20,Thursday
,5,1,23,Friday
,5,1,16,Saturday
,5,1,13,Sunday
,5,1,11,Monday
,5,1,21,Tuesday
,5,1,13,Wednesday
,5,1,18,Thursday
,5,1,21,Friday
,5,1,17,Saturday
,5,1,16,Sunday
,5,1,5,Monday
,5,1,19,Tuesday
,5,1,15,Wednesday
,5,1,13,Thursday
,5,1,12,Friday
,5,1,18,Saturday
,5,1,15,Sunday
,5,1,10,Monday
,5,1,13,Tuesday
,5,1,8,Wednesday
,5,1,10,Thursday
,5,1,13,Friday
,5,1,10,Saturday
,5,1,19,Sunday
,5,1,13,Monday
,5,1,12,Tuesday
,5,1,8,Wednesday
,5,1,14,Thursday
,5,1,11,Friday
,5,1,10,Saturday
,5,1,20,Sunday
,5,1,8,Monday
,5,1,14,Tuesday
,5,1,14,Wednesday
,5,1,10,Thursday
,5,1,7,Friday
,5,1,21,Saturday
,5,1,10,Sunday
,5,1,12,Monday
,5,1,11,Tuesday
,5,1,8,Wednesday
,5,1,20,Thursday
,5,1,15,Friday
,5,1,15,Saturday
,5,1,21,Sunday
,5,1,8,Monday
,5,1,14,Tuesday
,5,1,15,Wednesday
,5,1,15,Thursday
,5,1,19,Friday
,5,1,17,Saturday
,5,1,16,Sunday
,5,1,11,Monday
,5,1,11,Tuesday
,5,1,12,Wednesday
,5,1,9,Thursday
,5,1,17,Friday
,5,1,19,Saturday
,5,1,30,Sunday
,5,1,9,Monday
,5,1,8,Tuesday
,5,1,15,Wednesday
,5,1,24,Thursday
,5,1,14,Friday
,5,1,13,Saturday
,5,1,22,Sunday
,5,1,17,Monday
,5,1,14,Tuesday
,5,1,16,Wednesday
,5,1,11,Thursday
,5,1,13,Friday
,5,1,24,Saturday
,5,1,17,Sunday
,5,1,9,Monday
,5,1,12,Tuesday
,5,1,15,Wednesday
,5,1,14,Thursday
,5,1,19,Friday
,5,1,21,Saturday
,5,1,23,Sunday
,5,1,11,Monday
,5,1,15,Tuesday
,5,1,17,Wednesday
,5,1,26,Thursday
,5,1,18,Friday
,5,1,18,Saturday
,5,1,18,Sunday
,5,1,15,Monday
,5,1,28,Tuesday
,5,1,17,Wednesday
,5,1,19,Thursday
,5,1,23,Friday
,5,1,21,Saturday
,5,1,23,Sunday
,5,1,17,Monday
,5,1,15,Tuesday
,5,1,19,Wednesday
,5,1,10,Thursday
,5,1,19,Friday
,5,1,17,Saturday
,5,1,29,Sunday
,5,1,12,Monday
,5,1,12,Tuesday
,5,1,20,Wednesday
,5,1,12,Thursday
,5,1,17,Friday
,5,1,7,Saturday
,5,1,10,Sunday
,5,1,15,Monday
,5,1,15,Tuesday
,5,1,9,Wednesday
,5,1,15,Thursday
,5,1,21,Friday
,5,1,13,Saturday
,5,1,13,Sunday
,5,1,10,Monday
,5,1,8,Tuesday
,5,1,8,Wednesday
,5,1,13,Thursday
,5,1,18,Friday
,5,1,14,Saturday
,5,1,14,Sunday
,5,1,17,Monday
,5,1,9,Tuesday
,5,1,19,Wednesday
,5,1,12,Thursday
,5,1,11,Friday
,5,1,15,Saturday
,5,1,13,Sunday
,5,1,13,Monday
,5,1,15,Tuesday
,5,1,8,Wednesday
,5,1,15,Thursday
,5,1,13,Saturday
,5,1,12,Sunday
,5,1,19,Monday
,5,1,17,Tuesday
,5,1,17,Wednesday
,5,1,23,Thursday
,5,1,19,Friday
,5,1,14,Saturday
,5,1,20,Sunday
,5,1,14,Monday
,5,1,17,Tuesday
,5,1,17,Wednesday
,5,1,21,Thursday
,5,1,14,Friday
,5,1,12,Saturday
,5,1,16,Sunday
,5,1,7,Monday
,5,1,16,Tuesday
,5,1,12,Wednesday
,5,1,20,Thursday
,5,1,24,Friday
,5,1,25,Saturday
,5,1,18,Sunday
,5,1,13,Monday
,5,1,11,Tuesday
,5,1,15,Wednesday
,5,1,22,Thursday
,5,1,21,Friday
,5,1,23,Saturday
,5,1,30,Sunday
,5,1,18,Monday
,5,1,13,Tuesday
,5,1,23,Wednesday
,5,1,19,Thursday
,5,1,27,Friday
,5,1,25,Saturday
,5,1,31,Sunday
,5,1,18,Monday
,5,1,13,Tuesday
,5,1,15,Wednesday
,5,1,18,Thursday
,5,1,10,Friday
,5,1,17,Saturday
,5,1,28,Sunday
,5,1,13,Monday
,5,1,21,Tuesday
,5,1,17,Wednesday
,5,1,20,Thursday
,5,1,20,Friday
,5,1,25,Saturday
,5,1,21,Sunday
,5,1,19,Monday
,5,1,19,Tuesday
,5,1,14,Wednesday
,5,1,16,Thursday
,5,1,16,Friday
,5,1,20,Saturday
,5,1,16,Sunday
,5,1,22,Monday
,5,1,15,Tuesday
,5,1,18,Wednesday
,5,1,6,Thursday
,5,1,19,Friday
,5,1,15,Saturday
,5,1,14,Sunday
,5,1,21,Monday
,5,1,13,Tuesday
,5,1,17,Wednesday
,5,1,9,Thursday
,5,1,17,Friday
,5,1,7,Saturday
,5,1,14,Sunday
,5,1,4,Monday
,5,1,13,Tuesday
,5,1,16,Wednesday
,5,1,17,Thursday
,5,1,17,Friday
,5,1,21,Saturday
,5,1,15,Sunday
,5,1,10,Monday
,5,1,13,Tuesday
,5,1,14,Wednesday
,5,1,7,Thursday
,5,1,16,Friday
,5,1,16,Saturday
,5,1,15,Sunday
,5,1,10,Monday
,5,1,9,Tuesday
,5,1,6,Wednesday
,5,1,23,Thursday
,5,1,16,Friday
,5,1,12,Saturday
,5,1,17,Sunday
,5,1,23,Monday
,5,1,18,Tuesday
,5,1,20,Wednesday
,5,1,26,Thursday
,5,1,16,Friday
,5,1,19,Saturday
,5,1,30,Sunday
,5,1,20,Monday
,5,1,14,Tuesday
,5,1,17,Wednesday
,5,1,25,Thursday
,5,1,19,Friday
,5,1,19,Saturday
,5,1,25,Sunday
,5,1,15,Monday
,5,1,22,Tuesday
,5,1,16,Wednesday
,5,1,19,Thursday
,5,1,19,Friday
,5,1,21,Saturday
,5,1,29,Sunday
,5,1,14,Monday
,5,1,8,Tuesday
,5,1,20,Wednesday
,5,1,17,Thursday
,5,1,18,Friday
,5,1,27,Saturday
,5,1,24,Sunday
,5,1,16,Monday
,5,1,15,Tuesday
,5,1,19,Wednesday
,5,1,17,Thursday
,5,1,18,Friday
,5,1,19,Saturday
,5,1,25,Sunday
,5,1,20,Monday
,5,1,23,Tuesday
,5,1,19,Wednesday
,5,1,21,Thursday
,5,1,14,Friday
,5,1,16,Saturday
,5,1,21,Sunday
,5,1,24,Monday
,5,1,10,Tuesday
,5,1,12,Wednesday
,5,1,26,Thursday
,5,1,25,Friday
,5,1,24,Saturday
,5,1,22,Sunday
,5,1,13,Monday
,5,1,19,Tuesday
,5,1,18,Wednesday
,5,1,23,Thursday
,5,1,24,Friday
,5,1,23,Saturday
,5,1,19,Sunday
,5,1,13,Monday
,5,1,16,Tuesday
,5,1,23,Wednesday
,5,1,27,Thursday
,5,1,9,Friday
,5,1,20,Saturday
,5,1,14,Sunday
,5,1,9,Monday
,5,1,9,Tuesday
,5,1,18,Wednesday
,5,1,13,Thursday
,5,1,15,Friday
,5,1,24,Saturday
,5,1,12,Sunday
,5,1,10,Monday
,5,1,16,Tuesday
,5,1,17,Wednesday
,5,1,17,Thursday
,5,1,18,Friday
,5,1,18,Saturday
,5,1,11,Sunday
,5,1,4,Monday
,5,1,16,Tuesday
,5,1,13,Wednesday
,5,1,10,Thursday
,5,1,14,Friday
,5,1,22,Saturday
,5,1,14,Sunday
,5,1,17,Monday
,5,1,12,Tuesday
,5,1,15,Wednesday
,5,1,13,Thursday
,5,1,18,Friday
,5,1,19,Saturday
,5,1,24,Sunday
,6,1,12,Tuesday
,6,1,17,Wednesday
,6,1,17,Thursday
,6,1,18,Friday
,6,1,13,Saturday
,6,1,11,Sunday
,6,1,13,Monday
,6,1,8,Tuesday
,6,1,11,Wednesday
,6,1,7,Thursday
,6,1,13,Friday
,6,1,26,Saturday
,6,1,19,Sunday
,6,1,13,Monday
,6,1,4,Tuesday
,6,1,19,Wednesday
,6,1,13,Thursday
,6,1,18,Friday
,6,1,18,Saturday
,6,1,21,Sunday
,6,1,8,Monday
,6,1,7,Tuesday
,6,1,9,Wednesday
,6,1,13,Thursday
,6,1,18,Friday
,6,1,17,Saturday
,6,1,20,Sunday
,6,1,13,Monday
,6,1,9,Tuesday
